N2591	5.71360617365929
N1196	2.558430278903826
N4193	1.340084837603821
N3540	1.2562777856690195
N2806	1.1795576038903994
N5513	0.836169792772804
N5307	0.7889241249277498
N3084	0.7080105061770078
N3127	0.6629359210699016
N6583	0.6181441127632579
N4769	0.6172786105438384
N5353	0.5664341278571654
N3121	0.46113849018626063
N5160	0.45468198207565075
N3420	0.44718023551802905
N1865	0.430280449624774
N2778	0.41551655320362213
N3236	0.41245684811063305
N3318	0.4090094351679631
N996	0.40497356293700154
N5713	0.39088384912545415
N2850	0.38575125717389225
N5737	0.37883308310973657
N2672	0.36520745255244136
N3029	0.35717438375268373
N2638	0.35661449546035645
N4589	0.3556235513697038
N540	0.35503746922347235
N421	0.3443785446146124
N4710	0.3442264906137068
N3013	0.3419269518958693
N3503	0.3404527957611056
N201	0.33604209725846357
N172	0.3323737409238346
N2700	0.330599477776765
N519	0.3272433823257521
N3137	0.32321309908854384
N6023	0.32250586284156296
N3225	0.3150534043114033
N5728	0.3146775252863603
N3170	0.31025409558023487
N6077	0.309707127322024
N4625	0.308798396441044
N455	0.30851962347120543
N6646	0.30845755170954814
N5008	0.30762148864204836
N1947	0.30598457506471344
N2839	0.3045312513799623
N5011	0.302357559329409
N6042	0.29905292801300676
N4369	0.2967464857895047
N2699	0.29637107525262674
N4245	0.2955953395112876
N1957	0.2954250027303297
N4228	0.2948363572777024
N4999	0.2932618153687752
N3939	0.29268009503748915
N2662	0.2918379038866715
N2668	0.29127877440094313
N680	0.28584938206742666
N5537	0.2855926747599687
N720	0.2855622440822527
N3767	0.28397621663157535
N4566	0.28358427999728986
N4088	0.28174412889703926
N2402	0.27915245193056504
N5296	0.2791517359275998
N1813	0.27904251341003866
N6802	0.2774914988262118
N1259	0.27716733420713624
N3191	0.2763701852196334
N3327	0.27498667687538886
N4989	0.2749498084459864
N4731	0.2737083308184714
N2929	0.2734151381651362
N2403	0.2733602065386123
N6027	0.2731626378763419
N1254	0.2726441294567937
N2145	0.27249936102651323
N2201	0.27209051190012534
N3801	0.27209051190012534
N1664	0.27209051190012534
N675	0.27209051190012534
N919	0.27209051190012534
N956	0.27209051190012534
N4573	0.2711887341826189
N747	0.2696876003980966
N1125	0.2692367803456156
N6735	0.2679366785770948
N1591	0.2679342137908527
N6453	0.26706594061046746
N5880	0.2669538345183896
N5583	0.266876413525879
N5835	0.26667524703389406
N1438	0.26667524703389406
N1701	0.26657677779797184
N773	0.2665486525552174
N58	0.2664993795063457
N2187	0.2664949644092067
N2441	0.26648716664246164
N2493	0.2664844427376579
N3275	0.26593898182349834
N3088	0.26565658027836764
N1716	0.26505893538144576
N6799	0.26500801922054923
N2058	0.26491478109477723
N4613	0.2649000674188261
N5278	0.26482048405046343
N5450	0.26477272485000913
N530	0.2645576698981419
N275	0.26410522706432754
N1641	0.26390119391744077
N1625	0.26388070342216513
N6926	0.2637445030500281
N1663	0.2637445030500281
N4843	0.2637336218067903
N5885	0.2636837331505639
N5893	0.263344862200256
N1648	0.263344862200256
N2394	0.26332605925550556
N971	0.26332605925550556
N6533	0.2632484488516272
N1100	0.2631207683533837
N598	0.2631207683533837
N5678	0.2630286068961861
N5881	0.2630286068961861
N780	0.2630286068961861
N6424	0.2630286068961861
N4569	0.262951215868908
N2769	0.262951215868908
N592	0.262951215868908
N6152	0.262951215868908
N4430	0.2627062912656505
N4429	0.2627062912656505
N5310	0.26262154572053337
N5617	0.26256981121952194
N487	0.26256981121952194
N1304	0.26254271405686136
N9	0.2625278334898494
N866	0.2625278334898494
N6612	0.2625179954041749
N6650	0.2625179954041749
N4433	0.2625179954041749
N1155	0.2625179954041749
N3904	0.2625179954041749
N988	0.2625179954041749
N6684	0.2624784789269925
N2250	0.2624784789269925
N323	0.2624784789269925
N6617	0.26237937395651556
N325	0.26236190649238894
N2273	0.2623429633716716
N383	0.26231250355947183
N2141	0.26218356766655593
N4980	0.26218356766655593
N5560	0.26199688122734666
N6623	0.26187587475323754
N4559	0.26187587475323754
N3700	0.26187587475323754
N4935	0.26187587475323754
N1327	0.26187587475323754
N6053	0.26187587475323754
N3351	0.261720039001454
N74	0.261720039001454
N142	0.261720039001454
N1253	0.261720039001454
N259	0.261720039001454
N1598	0.261720039001454
N4466	0.26170396955599
N6917	0.26170396955599
N3372	0.26170396955599
N2262	0.26170396955599
N6317	0.26170396955599
N6928	0.2616343862354935
N5813	0.2616343862354935
N2221	0.2616343862354935
N4994	0.2616343862354935
N1040	0.2616343862354935
N1217	0.2616343862354935
N340	0.2616343862354935
N6250	0.2616343862354935
N2983	0.2603631538192511
N378	0.2601901074891647
N5799	0.25958554141870444
N2399	0.2593897816389598
N643	0.2591371933232261
N5901	0.25912530395376454
N6557	0.2586316754369867
N5086	0.25836869306290755
N2623	0.25736555819289736
N3916	0.2566456233024407
N1875	0.2565386957784086
N624	0.2564089077199568
N3458	0.2562208543385659
N5421	0.2561968975427328
N5379	0.2559259532951954
N2945	0.2556966457579827
N924	0.2550685088905915
N2783	0.25498212434168954
N5934	0.25473732970610574
N6450	0.25437611548254724
N4163	0.25404624953769106
N2601	0.2539567246762247
N2695	0.25372156898487774
N4596	0.253709175685697
N3143	0.25367708163127656
N384	0.25327108771913476
N6111	0.25233907857412596
N4491	0.2522645489575962
N699	0.2522625186445745
N2513	0.2518108723050033
N4982	0.2516070342102433
N5812	0.2515233842943243
N1013	0.2514257380250272
N6131	0.2510832895676255
N294	0.2510574883454415
N3248	0.25084945511194773
N6095	0.25032923409757823
N1063	0.25013408578858926
N3180	0.25007560809924645
N3910	0.24981958415605593
N1743	0.24981958415605593
N4255	0.24959791962496197
N1364	0.24850390778076978
N6447	0.24790606461496967
N851	0.24785712728576859
N538	0.24775830159628762
N2665	0.24714212247431055
N3986	0.24627812229446067
N4724	0.24599622243972236
N5144	0.24588554466638632
N3980	0.2457196619112864
N5902	0.2454118138200344
N185	0.24539587787620604
N6830	0.24512713720763726
N6861	0.24511088125025882
N5192	0.2448296155175487
N2629	0.24448917881696014
N776	0.2441607970906981
N2964	0.24416079709069807
N2907	0.24412035830345394
N57	0.24386743144404682
N523	0.24385764816255034
N2937	0.24380678533779393
N2596	0.24377307841454982
N4059	0.24361671984719424
N5263	0.24361671984719424
N1279	0.2434297808396807
N6579	0.24311846919315494
N6337	0.24305094195680554
N3624	0.24293894523374965
N3480	0.24257409639366706
N6868	0.24246483102562016
N6826	0.24230610398371072
N5371	0.24227313721620464
N2559	0.24227313721620464
N5670	0.2422731372162046
N801	0.2422731372162046
N6322	0.2422731372162046
N5306	0.24227313721620458
N3967	0.24220339010056832
N1412	0.24212998385820783
N2673	0.24179387596113763
N1904	0.24172759857991222
N6013	0.24170638310210366
N5226	0.24160453591762632
N183	0.24138266156316723
N2667	0.2413619535740732
N4758	0.24121369353263206
N4922	0.24111301799952894
N3922	0.24109976107306275
N1894	0.24109976107306272
N3919	0.2410311338502566
N2895	0.24103093630699907
N2961	0.24079711693410583
N4348	0.2407900880445349
N1014	0.24041994960208082
N6196	0.2403067613650185
N234	0.24026604056195638
N1902	0.24017764341631503
N2533	0.24016917863320797
N1823	0.24012757411383717
N6723	0.24012757411383714
N4725	0.24012757411383714
N4716	0.24012757411383712
N4765	0.24012757411383712
N2293	0.24006962600678605
N5418	0.24006806329634367
N196	0.23995907673193265
N1382	0.2398142742824329
N3898	0.2398142742824329
N1003	0.2397211891656834
N431	0.2397211891656834
N4140	0.23935899585997789
N2485	0.2393231394700852
N2999	0.2392898510226002
N5767	0.2392661687090168
N3632	0.2392661687090168
N3620	0.2392661687090168
N3623	0.2392661687090168
N249	0.2392661687090168
N648	0.2392661687090168
N6138	0.2392661687090168
N4881	0.2392363383854931
N4118	0.23920510505766224
N6477	0.2392023118214213
N6637	0.23920152679842988
N6262	0.23920152679842988
N6214	0.23913792115041932
N1256	0.23910721780705585
N4691	0.2389952687697559
N2361	0.2388504854950694
N3525	0.23866087386139634
N4010	0.23859023807566915
N3524	0.23859023807566915
N3448	0.23859023807566915
N6185	0.23859023807566915
N6133	0.23859023807566915
N6366	0.23859023807566915
N4397	0.2385902380756691
N3430	0.2385902380756691
N3793	0.2385902380756691
N5426	0.2383702333982898
N1247	0.2383387083501478
N3123	0.2382943685273473
N2905	0.2382572593140319
N2726	0.23825718532620344
N1112	0.23815197963485502
N385	0.23811628938911172
N5654	0.2380996568819127
N2897	0.23806443475780825
N3051	0.23791209521583923
N4009	0.2379120952158392
N3395	0.2379120952158392
N1294	0.2379120952158392
N2831	0.2379120952158392
N2869	0.2379120952158392
N6118	0.2379120952158392
N6710	0.23791209521583917
N4438	0.23791209521583917
N4563	0.23791209521583917
N2142	0.23791209521583917
N79	0.23791209521583917
N605	0.23791209521583917
N6208	0.23791209521583917
N6158	0.23791209521583917
N6149	0.23791209521583917
N6365	0.23791209521583917
N3754	0.23774188779884728
N6801	0.23770066780879884
N6860	0.23769971731038345
N2722	0.23761986090765752
N3379	0.23755290746140406
N3217	0.23730533473884452
N3079	0.23726672228096807
N4928	0.23724038821564553
N4044	0.23719636938313238
N2267	0.23711819883728782
N6664	0.23709184135063197
N3437	0.23708079014141864
N3930	0.23706475121931594
N1932	0.23706475121931594
N119	0.23706433556674972
N4748	0.2370639940822854
N6502	0.23706362031793754
N1116	0.23698858587418856
N228	0.23698858587418856
N1039	0.23695325084004637
N5998	0.23682767631522508
N214	0.23679905175515853
N92	0.23677707986430382
N855	0.23673904881793206
N1639	0.23664410475317976
N4477	0.23659644401110835
N1297	0.2365754309329552
N6670	0.2364847476921474
N6398	0.23639885814506537
N3622	0.23626129716704844
N2918	0.23621702753597273
N5402	0.23615581070630942
N4729	0.23612509288639588
N4974	0.23611300617910855
N5928	0.2360867575430156
N6865	0.23605237583505245
N6795	0.23605237583505242
N3315	0.2360523758350524
N2049	0.2360523758350524
N2321	0.2360523758350524
N2663	0.23597472666217584
N2671	0.2359344349471415
N4170	0.23570650009326571
N2284	0.23553518949765756
N4025	0.23553105493657295
N3440	0.23551604151089967
N3439	0.2355083954962831
N3436	0.23550829127749656
N3481	0.23550828708135768
N3432	0.2355082802334974
N3433	0.2355082761439255
N3479	0.23550825056792213
N3428	0.23550819340886764
N5974	0.2355081934088676
N4659	0.23550819340886758
N3533	0.2355081778978398
N2824	0.23550813043370955
N5594	0.2353038860109025
N2797	0.23522276983038648
N3984	0.23521994972046312
N2242	0.23521592800774252
N5240	0.23515003235660253
N690	0.23512725128581102
N6421	0.23505302107242107
N3915	0.23504138527254675
N1862	0.23504138527254675
N2910	0.23503934090336326
N2842	0.23495010814523742
N3063	0.23486718278266297
N964	0.23482479774884335
N2241	0.23482479774884332
N6762	0.2348239611089744
N4098	0.23482316917611612
N6836	0.23480814151157914
N4670	0.23463331331286985
N3301	0.2345217749669109
N4616	0.23439578225981073
N4173	0.23438768753050776
N302	0.23420880465523664
N6566	0.2341630280363604
N210	0.23415848924239835
N4229	0.2341285738633304
N4042	0.2340928569012824
N2032	0.23403966044434804
N6712	0.23402740978882333
N490	0.23400196029023268
N1610	0.23396262010668362
N2959	0.23395040251489607
N3569	0.23392203389043625
N4808	0.233899503439044
N161	0.23380052507423843
N207	0.23375741930776286
N1818	0.23375153393251452
N1152	0.23369358261051087
N367	0.2335886514012279
N3958	0.23358547469893484
N3132	0.2334240044581521
T60	0.23338531915403726
N551	0.23336827214911687
N5591	0.23335709652890974
N4199	0.23335709652890974
N1104	0.23335709652890974
N999	0.23335709652890974
N4017	0.2333299125085727
N1806	0.2333208628777858
N504	0.23326393810955842
N1621	0.2331985982514224
N108	0.2331486395326394
N6853	0.2330998089155519
N3442	0.23308633976303728
N135	0.23300870693174133
N6792	0.23299200158415861
N6790	0.2329861161580471
N1441	0.23298480989786685
N3849	0.23297018002712785
N6815	0.23295718692878067
N193	0.23293187601811316
N3857	0.23293187601811316
N200	0.23293187601811316
N222	0.23293187601811316
N212	0.23293187601811316
N189	0.23293187601811313
N456	0.2327998392239377
N976	0.23277078406304774
N5502	0.2327148034621554
N671	0.23265198890368
N5205	0.2326389767009347
N3856	0.2325881392611957
N2958	0.23240717929145444
N2723	0.23236374503902013
N5900	0.23235394603509163
N2621	0.23234686871872323
N5500	0.2322703081315713
N1385	0.2321649066079476
N3210	0.23207203416942718
N470	0.23207203416942718
N634	0.23207203416942718
N740	0.23207203416942718
N6029	0.23207203416942718
N6884	0.23201051611704768
N2152	0.23197568012613187
N2432	0.23194563779365668
N301	0.23194563779365668
N319	0.23194563779365668
N2799	0.23194563779365668
N2782	0.23194563779365668
N6451	0.23194563779365668
N5532	0.23190672715359972
N5464	0.23190672715359972
N6247	0.23190672715359972
N5348	0.2319067271535997
N5375	0.2319067271535997
N4894	0.2319067271535997
N4751	0.2319067271535997
N1952	0.2319067271535997
N3605	0.23184940422114225
N5390	0.23180035405833604
N4099	0.23172942778605393
N4068	0.23172942778605393
N5565	0.23172942778605393
N1126	0.23172942778605393
N2484	0.23172942778605393
N3972	0.23172942778605393
N3884	0.23172942778605393
N3858	0.23172942778605393
N272	0.23172942778605393
N6455	0.23172942778605393
N6797	0.23156837546148468
N1366	0.231528750172076
N4315	0.2315134511032429
N6812	0.23145325011296147
N6903	0.2314490809847247
N5201	0.2313959228742009
N5207	0.2313959228742009
N4137	0.23136539859538635
N5860	0.23136539859538635
N4951	0.23136539859538635
N4954	0.23136539859538635
N6202	0.23136539859538635
N5049	0.23129499782168755
N4092	0.23125351863142735
N499	0.23125351863142735
N462	0.2312059582409996
N3350	0.23117885851498798
N4165	0.23116732050998837
N1738	0.2311361151447369
N2131	0.23110183908828896
N831	0.23097477974554992
N2987	0.23093316140434764
N4601	0.2308478406370356
N5784	0.23080163456389663
N2805	0.23069661489944504
N1388	0.23056373654586854
N1765	0.2305034778062614
N4052	0.23032262061642084
N6146	0.23031573498705005
N107	0.23030270753053497
N3871	0.23030270753053497
N1410	0.23026486515760547
N1415	0.230254228273719
N4945	0.23022522489054154
N3227	0.23018337306516262
N2467	0.230175151493991
N1084	0.23014590634942617
N5489	0.2300693965806352
N2577	0.23006772769819375
N2902	0.23001977389404143
N4008	0.23000700922123457
N163	0.22999182664758266
N1229	0.22997401527041533
N220	0.22988866908310018
N6760	0.22988590552413107
N194	0.22987725717383917
N195	0.22986570936550682
N1961	0.2298551428843248
N6169	0.2295470970111999
N5478	0.2295260925677019
N6381	0.22950377537424815
N27	0.22945589620653398
N26	0.22945589620653398
N32	0.22945589620653398
N3854	0.22945589620653398
N6278	0.22944655292413307
N2117	0.22937703307988278
N3585	0.22927022790513762
N2682	0.22923974739130054
N603	0.22923974739130054
N2	0.22922127917311558
N5163	0.22920141616604844
N2109	0.22918909283771427
N1942	0.2291658383718912
N2669	0.22910886398079303
N3319	0.2290686808272525
N3259	0.22902219774295585
N2888	0.22901783782171242
N6218	0.2290045179447465
N3251	0.22899880809029072
N3111	0.22899642624675376
N3103	0.22899642624675376
N3098	0.22899642624675376
N3297	0.22899600305873813
N4969	0.22899521225566022
N3258	0.22899470735660565
N6246	0.22893822904036223
N2736	0.22893822904036212
N1939	0.22891017246597284
N2792	0.22889776857111677
N3361	0.22887465047532457
N4030	0.22885625967803652
N3860	0.22884005604019636
N4921	0.22879995807919917
N3341	0.22873014277359638
N5210	0.22870492047762564
